SKU,Catalogue Code,Product Name,Category,Brand,Sales Price,RRP,Product Features,Marketing Text,Category Marketing Text,Width,Depth,Height,Product Weight (kg),Material,Finish,Colour,Bespoke Fabric Product,Fabric Brand,Fabric Brand Range,Seat Width,Seat Depth,Seat Height,Back Type,Back Width,Back Height,Arms Included,Arm Type,Arms Removable,Arms Width,Arms Height,Recommended Usage (Hours),Maximum Weight Capacity (kg),Seat Colour,Back Colour,Frame Colour,Seat Material,Back Material,Frame Material,MOQ,Standard Delivery Time,Product Returnable,Self Assembly,Next Day Cost,7-10 Day Install Cost,Mechanical Components Guarantee,Fabric and Foam Guarantee,Country of Origin,Test Certificates,Commodity Code,ISPC Code,EAN Barcode,Last Updated
NSS03450,NAPBBSTEEB1SCKT,Napa Broad Arm 85cm Wide Armchair Ultima Steel Faux Leather by Cristina Marrone Ebony Wood Feet With Socket,Armchairs,Napa,,1713, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Noma seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",750,800,790,30,Hardwood & Polyurethane,Faux Leather,Steel,true,Cristina Marrone,Ultima,550,550,430,High,750,790,true,Fixed,false,550,710,8,158,Steel,Steel,Ebony,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS03451,NAPBBSTENE1,Napa Broad Arm 85cm Wide Armchair Ultima Steel Faux Leather by Cristina Marrone Light Wood Feet,Armchairs,Napa,,1380, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Napa seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",750,800,790,30,Hardwood & Polyurethane,Faux Leather,Steel,true,Cristina Marrone,Ultima,550,550,430,High,750,790,true,Fixed,false,550,710,8,158,Steel,Steel,Light Wood,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS03452,NAPBBSTENE1SCKT,Napa Broad Arm 85cm Wide Armchair Ultima Steel Faux Leather by Cristina Marrone Light Wood Feet With Socket,Armchairs,Napa,,1713, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Noma seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",750,800,790,30,Hardwood & Polyurethane,Faux Leather,Steel,true,Cristina Marrone,Ultima,550,550,430,High,750,790,true,Fixed,false,550,710,8,158,Steel,Steel,Light Wood,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS03453,NAPBBTAUCH1,Napa Broad Arm 85cm Wide Armchair Ultima Taupe Faux Leather by Cristina Marrone Chrome Feet,Armchairs,Napa,,1380, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Napa seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",750,800,790,30,Hardwood & Polyurethane,Faux Leather,Taupe,true,Cristina Marrone,Ultima,550,550,430,High,750,790,true,Fixed,false,550,710,8,158,Taupe,Taupe,Chrome,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS03454,NAPBBTAUMB1,Napa Broad Arm 85cm Wide Armchair Ultima Taupe Faux Leather by Cristina Marrone Matt Black Feet,Armchairs,Napa,,1380, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Napa seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",750,800,790,30,Hardwood & Polyurethane,Faux Leather,Taupe,true,Cristina Marrone,Ultima,550,550,430,High,750,790,true,Fixed,false,550,710,8,158,Taupe,Taupe,Matte Black,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS03455,NAPBBTAUEB1,Napa Broad Arm 85cm Wide Armchair Ultima Taupe Faux Leather by Cristina Marrone Ebony Wood Feet,Armchairs,Napa,,1380, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Napa seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",750,800,790,30,Hardwood & Polyurethane,Faux Leather,Taupe,true,Cristina Marrone,Ultima,550,550,430,High,750,790,true,Fixed,false,550,710,8,158,Taupe,Taupe,Ebony,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS03456,NAPBBTAUNE1,Napa Broad Arm 85cm Wide Armchair Ultima Taupe Faux Leather by Cristina Marrone Light Wood Feet,Armchairs,Napa,,1380, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Napa seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",750,800,790,30,Hardwood & Polyurethane,Faux Leather,Taupe,true,Cristina Marrone,Ultima,550,550,430,High,750,790,true,Fixed,false,550,710,8,158,Taupe,Taupe,Light Wood,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS03457,NAPBWATLCH1,Napa Slim Arm 125cm Wide Sofa Ultima Atlantic Faux Leather by Cristina Marrone Chrome Feet,Sofas,Napa,,1504, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Napa seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",1250,800,770,35,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,1050,550,410,High,1250,770,true,Fixed,false,1050,670,8,158,Atlantic,Atlantic,Chrome,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60263,5.05618E+12,03/06/2024
NSS03458,NAPBWATLCH1SCKT,Napa Slim Arm 125cm Wide Sofa Ultima Atlantic Faux Leather by Cristina Marrone Chrome Feet With Socket,Sofas,Napa,,1837, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Noma seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",1250,800,770,35,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,1050,550,410,High,1250,770,true,Fixed,false,1050,670,8,158,Atlantic,Atlantic,Chrome,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60263,5.05618E+12,03/06/2024
NSS03459,NAPBWATLMB1,Napa Slim Arm 125cm Wide Sofa Ultima Atlantic Faux Leather by Cristina Marrone Matt Black Feet,Sofas,Napa,,1504, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Napa seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",1250,800,770,35,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,1050,550,410,High,1250,770,true,Fixed,false,1050,670,8,158,Atlantic,Atlantic,Matte Black,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60263,5.05618E+12,03/06/2024
NSS03460,NAPBWATLMB1SCKT,Napa Slim Arm 125cm Wide Sofa Ultima Atlantic Faux Leather by Cristina Marrone Matt Black Feet With Socket,Sofas,Napa,,1837, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Noma seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",1250,800,770,35,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,1050,550,410,High,1250,770,true,Fixed,false,1050,670,8,158,Atlantic,Atlantic,Matte Black,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60263,5.05618E+12,03/06/2024
NSS03461,NAPBWATLEB1,Napa Slim Arm 125cm Wide Sofa Ultima Atlantic Faux Leather by Cristina Marrone Ebony Wood Feet,Sofas,Napa,,1504, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Napa seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",1250,800,770,35,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,1050,550,410,High,1250,770,true,Fixed,false,1050,670,8,158,Atlantic,Atlantic,Ebony,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60263,5.05618E+12,03/06/2024
NSS03462,NAPBWATLEB1SCKT,Napa Slim Arm 125cm Wide Sofa Ultima Atlantic Faux Leather by Cristina Marrone Ebony Wood Feet With Socket,Sofas,Napa,,1837, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Noma seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",1250,800,770,35,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,1050,550,410,High,1250,770,true,Fixed,false,1050,670,8,158,Atlantic,Atlantic,Ebony,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60263,5.05618E+12,03/06/2024
NSS03463,NAPBWATLNE1,Napa Slim Arm 125cm Wide Sofa Ultima Atlantic Faux Leather by Cristina Marrone Light Wood Feet,Sofas,Napa,,1504, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Napa seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",1250,800,770,35,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,1050,550,410,High,1250,770,true,Fixed,false,1050,670,8,158,Atlantic,Atlantic,Light Wood,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60263,5.05618E+12,03/06/2024
NSS03464,NAPBWATLNE1SCKT,Napa Slim Arm 125cm Wide Sofa Ultima Atlantic Faux Leather by Cristina Marrone Light Wood Feet With Socket,Sofas,Napa,,1837, Compact seat design  HD foam overlays to soften edges  Units have simple metal push-lock fasteners  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Multi layered Reflex memory foams,"British design at its best - the popular Noma seating solution is generously proportioned, delightfully comfortable and packed with quality manufacturing features","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",1250,800,770,35,Hardwood & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,1050,550,410,High,1250,770,true,Fixed,false,1050,670,8,158,Atlantic,Atlantic,Light Wood,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60263,5.05618E+12,03/06/2024
